machine_type,vibration_mm_s,spindle_current_percent,spindle_temperature_C,acoustic_dba,lubrication_pressure_bar,coolant_temperature_C,active_failure,status
cnc,3.81,63.71,40.5,80.29,2.06,24.68,tool_breakage,warning
cnc,4.91,84.98,53.23,101.77,1.82,25.09,tool_breakage,fault
cnc,1.73,51.37,44.79,92.32,2.29,25.58,tool_wear,warning
cnc,1.25,44.69,43.81,79.16,2.11,26.32,tool_wear,running
cnc,3.88,55.94,73.66,100.09,1.21,27.5,lubrication_failure,fault
cnc,0.97,36.4,31.16,59.57,2.31,25.02,tool_wear,running
cnc,2.83,49.42,62.9,92.89,0.74,25.7,lubrication_failure,fault
cnc,0.8,51.52,47.07,91.13,1.96,25.5,none,running
cnc,3.05,49.89,67.52,93.85,2.13,27.75,spindle_bearing_failure,warning
cnc,5.32,74.69,40.93,88.34,2.22,25.29,tool_breakage,fault
cnc,1.3,50.1,44.61,83.32,1.87,27.82,tool_wear,running
cnc,0.63,43.85,40.64,77.72,2.17,27.05,none,running
cnc,1.83,64.99,49.06,103.24,1.88,26.8,tool_wear,warning
cnc,0.94,41.31,38.99,77.06,2.02,25.16,none,running
cnc,1.35,65.03,51.98,87.27,2.04,26.02,tool_wear,running
cnc,1.66,50.32,59.94,84.79,1.11,26,lubrication_failure,warning
cnc,0.74,45.3,40.65,81.09,2.13,26.35,none,running
cnc,0.59,34.38,36.79,70.08,2.12,26.76,none,running
cnc,0.84,36.18,37.58,74.33,2.13,24.84,none,running
cnc,4.99,81,52.38,93.63,2.23,26.4,tool_breakage,fault
cnc,0.72,22.77,21.16,55,1.96,27.34,tool_wear,running
cnc,6.21,70.28,42.92,77.64,2.03,25.61,tool_breakage,fault
cnc,1.88,37.82,49.64,81.28,2.01,27.31,spindle_bearing_failure,running
cnc,4.37,54.97,29.57,55,2.31,26.05,tool_breakage,warning
cnc,6.24,65.18,46.19,82.87,2.14,27.26,tool_breakage,fault
cnc,0.9,41.75,42.15,78.13,2.03,25.72,none,running
cnc,1.26,59.26,46.09,91.17,2.04,26.59,tool_wear,running
cnc,2.11,59.57,71.76,96.73,1.07,28.15,lubrication_failure,fault
cnc,1.65,30.81,36.94,55,2.06,26.76,spindle_bearing_failure,running
cnc,1.75,31.26,31.81,55,0.89,26.13,lubrication_failure,warning
cnc,0.78,47.21,38.97,78.23,2.03,26.16,none,running
cnc,0.93,47.16,41.55,78.69,1.97,25.41,none,running
cnc,0.72,39.02,35.7,68.28,2.29,25.7,none,running
cnc,0.77,44.2,39.57,73.68,2.21,27.83,none,running
cnc,0.73,41.38,42.57,77.51,2.21,26.88,none,running
cnc,1.27,71.19,53.19,90.22,1.93,24.76,tool_wear,running
cnc,1.59,31.3,39.48,55,1.98,24.32,spindle_bearing_failure,running
cnc,0.83,41.06,30.84,55.2,1.76,26.68,tool_wear,running
cnc,1.14,53.59,43.86,79.26,2.18,26.25,tool_wear,running
cnc,1.81,57.72,50.45,85.13,1.09,25.79,lubrication_failure,warning
cnc,4.39,52.69,58.59,102.19,2.27,25.74,spindle_bearing_failure,warning
cnc,1.91,52.27,62.86,101.89,1.47,24.52,lubrication_failure,warning
cnc,6.04,84.72,45.21,99.31,1.99,26.29,tool_breakage,fault
cnc,2.9,46.45,48.1,78.96,1.9,25.58,spindle_bearing_failure,warning
cnc,1.28,42.82,41.77,75.3,2.18,24.87,tool_wear,running
cnc,0.76,43.78,40.93,77.94,2.02,26.72,none,running
cnc,3.25,42.16,69.27,89.92,1.13,28.12,lubrication_failure,warning
cnc,3.26,48.31,58.92,99.91,1.98,26.87,spindle_bearing_failure,warning
cnc,5.69,86.9,50.54,103.08,1.91,26.73,tool_breakage,fault
cnc,4.21,47.38,66.38,89.77,1.94,26.79,spindle_bearing_failure,warning
cnc,2.79,47.19,43.06,74.39,1.78,26.94,spindle_bearing_failure,warning
cnc,1,37.63,43.36,60.8,0.86,26.3,lubrication_failure,warning
cnc,2.27,26.97,38.11,56.71,2.2,25.88,spindle_bearing_failure,warning
cnc,3.91,62.94,66.94,95.02,2.17,26.02,spindle_bearing_failure,warning
cnc,0.91,51.7,47.6,87.19,1.97,25.02,none,running
cnc,2.75,57.41,58.21,97.42,1.97,25.08,spindle_bearing_failure,warning
cnc,1.41,55.82,55.57,98.19,2.02,24.98,tool_wear,warning
cnc,4.11,72.05,48.96,92.94,1.97,25.4,tool_breakage,warning
cnc,6.35,74.89,46.89,89.96,2.05,24.81,tool_breakage,fault
cnc,4.56,77.69,52.85,95.05,2.2,26.06,tool_breakage,fault
cnc,4.17,74.61,48.02,93.25,2.02,25.67,tool_breakage,warning
cnc,1.17,44.23,38.1,75.22,2.29,25.69,tool_wear,running
cnc,1.01,52.69,41.97,67.5,2.22,24.11,tool_wear,running
cnc,0.71,37.07,34.42,66.24,1.95,26.41,none,running
cnc,2.28,44.64,53.31,84.36,2.07,25.72,spindle_bearing_failure,warning
cnc,6.66,82.16,45.58,89.47,1.97,27.08,tool_breakage,fault
cnc,2.05,49.99,48.29,81.94,1.29,26.79,lubrication_failure,warning
cnc,2.48,54.96,69.02,93.92,1.96,25.2,spindle_bearing_failure,warning
cnc,1.52,52.89,46.49,85.22,1.95,25.21,tool_wear,running
cnc,0.69,38.97,38.17,73.07,2.26,25.55,none,running
cnc,0.85,30.96,25.78,55,2.24,27.82,tool_wear,running
cnc,0.98,45.06,48.27,75.75,2.1,25.74,tool_wear,running
cnc,4.03,57.08,54.4,95.85,2.1,27.21,spindle_bearing_failure,warning
cnc,3.62,48.34,28.97,55,2.13,26.59,tool_breakage,warning
cnc,4.73,74.9,49.01,97.86,2.1,27.19,tool_breakage,fault
cnc,4.12,47.55,56.31,94.48,2.07,26.5,spindle_bearing_failure,warning
cnc,3.21,53.16,70.33,102.41,0.97,26.93,lubrication_failure,fault
cnc,2.73,38.61,48.5,73.26,2.03,25.87,spindle_bearing_failure,warning
cnc,1.05,63.03,49.17,91.47,2.15,26.3,tool_wear,running
cnc,2.02,35.84,22.79,55,2.1,27.28,tool_breakage,warning
cnc,0.62,41.07,38.7,71.44,2.11,25.52,none,running
cnc,0.77,38.79,35.98,69.1,2.23,25.98,none,running
cnc,2.72,46.27,29.45,61.29,2.11,27.47,tool_breakage,warning
cnc,1.45,54.53,38.79,76.46,1.96,25.6,tool_wear,running
cnc,0.54,31.16,27.82,55,2.22,24.89,none,running
cnc,0.92,46.84,48.71,92.09,2.02,25.5,none,warning
cnc,5.48,85.13,52.77,90.91,1.95,23.88,tool_breakage,fault
cnc,5.26,75.44,48.25,94.73,2.21,25.26,tool_breakage,fault
cnc,5.53,78.17,45.08,81.97,2.2,25.64,tool_breakage,fault
cnc,2.58,45.56,29.81,55,2.14,25.64,tool_breakage,warning
cnc,5.41,75.19,51.4,93.3,2.1,26.12,tool_breakage,fault
cnc,1.49,63.7,49.2,95.41,2.13,26.82,tool_wear,warning
cnc,1.46,37.96,47.35,63.17,2,25.48,spindle_bearing_failure,running
cnc,2.43,56.79,66.41,95.88,2.24,26.22,spindle_bearing_failure,warning
cnc,0.67,41.81,38.02,73.31,2.18,26.85,none,running
cnc,2.71,48.54,61.73,90.29,1.96,25.22,spindle_bearing_failure,warning
cnc,1.86,54.1,54.76,88.09,2.1,27.24,tool_wear,running
cnc,4.36,68.87,45.71,90.3,1.91,27.07,tool_breakage,warning
cnc,0.57,24.72,24.88,55,1.95,25.86,none,running
cnc,0.51,29.22,25.13,55,2.05,26.13,none,running
cnc,5.29,84.95,57.64,110,2.18,24.62,tool_breakage,fault
cnc,3.26,48.89,58.61,75.11,2.01,26.05,spindle_bearing_failure,warning
cnc,2.75,42.31,56.53,85.03,1.3,25.83,lubrication_failure,warning
cnc,3.31,46.39,57.44,89.16,2.08,26.79,spindle_bearing_failure,warning
cnc,7.55,85.41,53.44,110,2.27,26.99,tool_breakage,fault
cnc,0.64,38.14,34.93,66.18,2.13,24.58,none,running
cnc,3.11,59.5,60.93,99.66,2.04,27.9,spindle_bearing_failure,warning
cnc,0.77,45.18,46.12,89.17,1.89,26.6,none,running
cnc,3.43,50.92,55.97,88.19,1.96,25.45,spindle_bearing_failure,warning
cnc,0.68,39.17,35.82,69.71,2.2,25.02,none,running
cnc,4.67,83.03,51.11,103.74,2.22,25.4,tool_breakage,fault
cnc,3.62,54,63.47,93.07,2.21,24.46,spindle_bearing_failure,warning
cnc,3.24,45.12,60.79,73.27,1.19,27.25,lubrication_failure,warning
cnc,0.78,35.89,40.69,77.38,1.98,25.95,none,running
cnc,6.33,68.2,44.98,87.29,2.11,25.62,tool_breakage,fault
cnc,3.6,43.18,64.11,97.22,1.86,23.85,spindle_bearing_failure,warning
cnc,1.75,29.22,46.45,63.32,0.73,26.97,lubrication_failure,fault
cnc,1.26,58.97,52.82,86.87,2.15,26.21,tool_wear,running
cnc,4.68,76.63,41.96,80.02,2.31,24.52,tool_breakage,fault
cnc,4.15,58.01,33.66,63.05,2.01,26.08,tool_breakage,warning
cnc,2.21,53.97,64.83,99.04,2.05,26.23,spindle_bearing_failure,warning
cnc,0.98,45.51,46.93,93,1.92,27.23,none,warning
cnc,2.01,36.23,35.16,55,2.01,25.82,spindle_bearing_failure,warning
cnc,1.06,62.7,47.18,82.15,2.19,25.27,tool_wear,running
cnc,1.92,49.41,51.74,77.36,1.9,26.71,spindle_bearing_failure,running
cnc,2.4,44,51.26,78.49,0.78,26.17,lubrication_failure,fault
cnc,1.31,49.02,37.23,70.04,2.22,24.63,tool_wear,running
cnc,0.72,35.2,38.35,68.7,1.91,25.32,none,running
cnc,0.93,37.1,31.43,55.15,2.18,26.99,tool_wear,running
cnc,0.94,21.81,28.68,55,0.78,25.16,lubrication_failure,fault
cnc,0.64,38.09,38.85,68.86,2.09,25.35,none,running
cnc,0.71,40.51,42.12,78.93,2.08,24.27,none,running
cnc,3.74,45.33,54.9,89.12,2.3,27.52,spindle_bearing_failure,warning
cnc,3.97,90.95,53.58,96.06,2.16,27.41,tool_breakage,warning
cnc,1.57,32.51,27.9,55,0.65,26.46,lubrication_failure,fault
cnc,1.2,42.71,47.17,77.61,2.07,25.82,tool_wear,running
cnc,2.95,42.99,66.22,82.79,1.06,26.51,lubrication_failure,warning
cnc,5.71,67.61,38.69,83.61,1.89,26.83,tool_breakage,fault
cnc,1.54,31.02,37.8,55,1.29,26.17,lubrication_failure,running
cnc,0.51,25.29,25.31,55,1.94,26.25,none,running
cnc,2.43,52.9,52.52,88.44,0.7,27.58,lubrication_failure,fault
cnc,5.7,72.01,47.03,95.26,2.29,25.62,tool_breakage,fault
cnc,2.94,53.82,51.04,85.7,1.13,25.69,lubrication_failure,warning
cnc,1.22,35.94,32.63,55,0.61,25.4,lubrication_failure,fault
cnc,1.82,57.7,51.16,95.96,1.89,25.56,tool_wear,warning
cnc,6.38,76.88,46.47,90.53,2.06,26.19,tool_breakage,fault
cnc,1.2,65.79,53.96,93.72,1.98,25.65,tool_wear,warning
cnc,1.32,55.75,51.83,92.71,2.18,26.96,tool_wear,warning
cnc,1.58,53.06,45.9,80.33,2.26,26.59,tool_wear,running
cnc,2.41,51.22,56.7,100.39,1.15,26.56,lubrication_failure,warning
cnc,0.82,39.71,38.9,82.54,2.22,25.62,none,running
cnc,0.92,44.6,45.41,85.71,2.16,25.64,none,running
cnc,4.61,87.53,51.89,95.94,2.08,26.5,tool_breakage,fault
cnc,0.48,29.34,27.21,55,2.18,26.14,none,running
cnc,3.01,45.88,65.32,97.14,1.06,26.73,lubrication_failure,warning
cnc,4.89,79.23,51.34,92.14,2.37,27.16,tool_breakage,fault
cnc,3.76,59.62,63.78,89.29,2.25,26.46,spindle_bearing_failure,warning
cnc,2.48,50.44,27.63,55,1.93,24.11,tool_breakage,warning
cnc,2.03,35.03,36,55,1.2,25.17,lubrication_failure,warning
cnc,3.71,58.36,55.43,99.68,0.89,25.27,lubrication_failure,warning
cnc,0.65,33.01,29.37,57.76,1.87,26.75,none,running
cnc,2.66,62.37,58.33,93.47,0.97,25.4,lubrication_failure,warning
cnc,1.61,48.56,54.39,79.18,1.07,27.15,lubrication_failure,warning
cnc,2.18,31.63,42.36,60.58,0.79,24.32,lubrication_failure,fault
cnc,6.19,86.55,48.07,87.49,2.11,26.26,tool_breakage,fault
cnc,0.77,40.8,35.13,70.44,2.25,25.33,none,running
cnc,3.62,45.36,72.25,96.38,0.65,24.49,lubrication_failure,fault
cnc,2.5,60.97,77.2,95.43,1.14,24.88,lubrication_failure,fault
cnc,0.92,44.19,43.91,86.73,1.93,27.32,none,running
cnc,3.68,50.4,50.02,78.81,2.1,24.48,spindle_bearing_failure,warning
cnc,3.32,49.36,30.02,55,2.06,25.82,tool_breakage,warning
cnc,1.32,65.86,44.55,89.63,2.16,26.9,tool_wear,running
cnc,0.87,43.21,43.82,84.27,2.23,26.41,none,running
cnc,6.43,82.1,51.77,100.58,1.92,25.52,tool_breakage,fault
cnc,5.51,81.34,42.88,81.68,2.2,26.46,tool_breakage,fault
cnc,3.77,54.51,61.98,86.07,0.73,28.14,lubrication_failure,fault
cnc,1.41,29.04,29.03,55,0.78,25.58,lubrication_failure,fault
cnc,6.27,86.04,45.31,98.45,2.17,27.25,tool_breakage,fault
cnc,4.48,51.89,32.95,69.5,2.12,24.77,tool_breakage,warning
cnc,3.1,41.18,50.63,83.52,2.04,25.22,spindle_bearing_failure,warning
cnc,2.68,33.05,32.49,55,2.24,27.83,spindle_bearing_failure,warning
cnc,4.87,67.27,46.08,86.18,2.1,24.18,tool_breakage,fault
cnc,0.76,45.23,42.72,81.99,1.97,26.73,none,running
cnc,3.35,46.85,54.62,88.47,2.1,26.7,spindle_bearing_failure,warning
cnc,1.26,56.54,50.29,91.29,2.19,25.19,tool_wear,running
cnc,2.32,42.71,57.6,76.07,1.33,26.88,lubrication_failure,warning
cnc,0.95,47.41,47.61,87.65,2.17,26.69,none,running
cnc,2.16,45.99,48.73,84.45,1.11,25.17,lubrication_failure,warning
cnc,1.24,50.46,48.26,95.96,2.27,26.2,tool_wear,warning
cnc,0.78,42.55,38.34,73.06,2.19,26.13,none,running
cnc,6.42,88.12,52,89.02,2.21,23.98,tool_breakage,fault
cnc,1.87,25.29,29.6,55,1.83,24.1,spindle_bearing_failure,running
cnc,2.26,58.24,64.31,99.64,0.91,26.13,lubrication_failure,warning
cnc,1.22,37.01,35.6,66.36,1.08,25.51,lubrication_failure,warning
cnc,2.37,51.39,59.15,85.03,1.23,25.57,lubrication_failure,warning
cnc,2.02,38.22,23.69,55,2.02,25.86,tool_breakage,warning
cnc,5.92,78.72,53.37,106.79,2.2,27.22,tool_wear,fault
cnc,6.71,90.65,55.04,96.71,2.01,26.24,none,fault
cnc,1.82,51.34,70.39,98.01,0.68,25.03,lubrication_failure,fault
cnc,6.87,92.47,52.23,92.36,2.11,24.86,tool_breakage,fault
cnc,6.12,71.26,49.48,87.07,2.24,25.6,tool_breakage,fault
cnc,0.76,39.61,40.45,76.93,2.13,23.83,none,running
cnc,3.55,54.98,62.69,101.54,2.1,27.03,spindle_bearing_failure,warning
cnc,3.47,49.36,68.95,107.69,1.9,27.06,spindle_bearing_failure,warning
cnc,1.96,22.26,26.37,55,2.19,25.24,spindle_bearing_failure,running
cnc,0.67,37.57,36.3,70.54,2.27,26.19,none,running
cnc,2.87,53.68,60.01,100.56,2.09,24.49,spindle_bearing_failure,warning
cnc,4.47,67.08,41.38,89.52,2.17,26,tool_breakage,warning
cnc,2.89,52.21,56.29,78.03,1.29,26.93,lubrication_failure,warning
cnc,1.33,54.21,48.34,93.44,1.75,26.99,tool_wear,warning
cnc,1.8,31.36,40.19,60.56,1.08,24.3,lubrication_failure,warning
cnc,2.25,61.86,67.81,98.67,1.24,24.53,lubrication_failure,warning
cnc,0.85,43.29,40.86,78.45,2.21,25.94,none,running
cnc,1.22,57.03,43.37,81.14,1.85,27.18,tool_wear,running
cnc,1.86,47.96,44.29,75.86,0.9,24.67,lubrication_failure,warning
cnc,6.93,74.48,48.14,90.48,2.04,24.83,tool_breakage,fault
cnc,0.84,45.64,44.19,83.1,2.14,24.7,none,running
cnc,1.66,31.51,38.13,55,1.13,26.79,lubrication_failure,warning
cnc,1.2,30.4,39.44,55,2.19,24.91,spindle_bearing_failure,running
cnc,3.55,48.07,57.21,89.8,2.08,25.22,spindle_bearing_failure,warning
cnc,0.85,37.94,40.59,77.61,2.11,26.11,none,running
cnc,1.25,52.59,44.38,79.39,1.94,24.62,tool_wear,running
cnc,2.17,49.96,53.63,86.64,2.08,25.22,spindle_bearing_failure,warning
cnc,1.2,23.78,23.83,55,0.7,26.88,lubrication_failure,fault
cnc,2.53,59.35,50.16,82.39,1.26,25.46,lubrication_failure,warning
cnc,1.02,25.61,27.9,55,2.1,27.18,spindle_bearing_failure,running
cnc,2.73,57.59,59.55,84.99,2.07,26.19,spindle_bearing_failure,warning
cnc,2.3,42.05,56.06,82.24,1.93,24.7,spindle_bearing_failure,warning
cnc,0.81,43.18,44.44,83.35,2.11,27.26,none,running
cnc,1.46,52.16,47.1,80.53,1.91,26.21,tool_wear,running
cnc,0.78,45.12,39.69,82.83,2.1,26.82,none,running
cnc,5.27,63.95,46.55,85.2,2.13,26.6,tool_breakage,fault
cnc,0.84,43.54,43.69,78.12,2.24,28.14,none,running
cnc,5.47,60.02,41.7,79.55,2.2,26.46,tool_breakage,fault
cnc,1.21,63.51,56.16,89.67,2.23,26.24,tool_wear,running
cnc,0.84,51.59,44.05,90.42,2.24,26.07,none,running
cnc,1.72,26.27,35.11,55,1.45,24.86,lubrication_failure,running
cnc,6.81,85.09,51.66,98.18,2.08,27.96,tool_breakage,fault
cnc,0.9,40.56,41.77,77.22,2.23,26.95,none,running
cnc,3.1,49.74,30.29,60.44,2.25,25.62,tool_breakage,warning
cnc,4,48.03,52.76,83.7,2.05,25.21,spindle_bearing_failure,warning
cnc,1.78,33.69,37.98,67.55,1.96,26.27,spindle_bearing_failure,running
cnc,1.43,23.39,22.42,55,2.31,26.12,spindle_bearing_failure,running
cnc,0.75,43.24,37.68,76.03,2.03,26.03,none,running
cnc,1.26,58.36,52.09,90.55,1.99,25.85,tool_wear,running
cnc,0.7,38.32,36.2,68.23,2.08,26.31,none,running
cnc,0.89,39.51,42.42,78.12,1.97,25.18,none,running
cnc,1.87,49.24,55.74,86.9,2.04,26.25,tool_wear,running
cnc,4.02,44.7,58.81,85.18,2.02,25.23,spindle_bearing_failure,warning
cnc,2.16,40.75,60.42,86.24,0.62,27.38,lubrication_failure,fault
cnc,5.92,78.3,48.69,97.82,2.08,26.32,tool_breakage,fault
cnc,3.08,48.95,50.36,82.47,1.06,27.71,lubrication_failure,warning
cnc,2.5,32.21,32.11,58.63,1.92,25.46,spindle_bearing_failure,warning
cnc,3.07,53.36,55.18,88.02,1.91,24.76,spindle_bearing_failure,warning
cnc,0.72,38.43,37.06,69.54,1.96,27.24,none,running
cnc,2.67,53.83,57.61,84.35,0.79,25.51,lubrication_failure,fault
cnc,1.27,58.34,44.39,83.7,2.02,26.91,tool_wear,running
cnc,3.41,52.96,62.58,89.59,1.96,25.76,spindle_bearing_failure,warning
cnc,1.86,46.57,49.06,78.7,0.96,24.64,lubrication_failure,warning
cnc,0.7,35.72,38.01,66.95,2.23,25.3,none,running
cnc,2.43,38.61,42.14,61.79,1.04,27.05,lubrication_failure,warning
cnc,4.95,82.77,43.43,88.81,2.05,26.9,tool_breakage,fault
cnc,2.54,43.93,54.97,81.2,0.88,25.79,lubrication_failure,warning
cnc,0.78,37.15,36.87,75.11,2.28,24.98,none,running
cnc,3.26,51.27,61.59,101.45,2.35,24.78,spindle_bearing_failure,warning
cnc,2.62,36.99,33.21,55.25,2.15,26.79,spindle_bearing_failure,warning
cnc,3.22,63.63,61.69,95.69,2.22,24.61,spindle_bearing_failure,warning
cnc,3.3,42.87,50.28,83.36,1.95,26.07,spindle_bearing_failure,warning
cnc,3.24,54,57,101.35,2.05,26.54,spindle_bearing_failure,warning
cnc,3.34,51.79,63.9,91.79,0.93,26.23,lubrication_failure,warning
cnc,1.48,42.01,40.79,80.28,2.23,27.34,tool_wear,running
cnc,1.32,52.98,53.86,103.46,2.23,25.47,tool_wear,warning
cnc,3.13,57.97,35.18,73.11,2,24.56,tool_breakage,warning
cnc,2.58,43.45,27.23,56,1.98,27.11,tool_breakage,warning
cnc,1.42,53.78,42.77,80.18,2.19,26.64,tool_wear,running
cnc,0.59,36.07,35,67.85,1.92,27.38,none,running
cnc,2.38,40.48,34.16,63.2,2.12,25.56,spindle_bearing_failure,warning
cnc,1.33,51.05,49.83,87.76,2.23,25.51,tool_wear,running
cnc,2.82,41.92,51.94,86.41,2.11,26.97,spindle_bearing_failure,warning
cnc,1.96,41.5,53.49,82.38,0.93,26.91,lubrication_failure,warning
cnc,0.93,47.3,46.96,87.83,2.22,25.95,none,running
cnc,6.61,80.4,46.07,83.8,2.18,26.01,tool_breakage,fault
cnc,3.11,51.07,64.99,94.67,0.71,25.15,lubrication_failure,fault
cnc,2.1,33.5,30.15,55,2.15,27.12,spindle_bearing_failure,warning
cnc,2.98,53.51,62.71,98.03,2.07,26.04,spindle_bearing_failure,warning
cnc,2.19,32.84,31,55,2.18,27.93,spindle_bearing_failure,warning
cnc,3.3,47.67,60.69,86.35,0.82,26.5,lubrication_failure,warning
cnc,2.65,51.92,51.75,75.84,0.8,24.97,lubrication_failure,warning
cnc,2.86,46.87,54.74,76.64,1.29,27.19,lubrication_failure,warning
cnc,2.77,51.22,68.97,96.74,1.97,25.13,spindle_bearing_failure,warning
cnc,0.7,46.15,45.42,79.67,2.12,24.68,none,running
cnc,2.6,50.03,50.21,81.89,1.18,27.03,lubrication_failure,warning
cnc,1.02,29.94,26.09,55,1.19,26.36,lubrication_failure,warning
cnc,1.35,34.85,38.62,55,1.31,27.45,lubrication_failure,running
cnc,1.56,53.36,56.31,97.97,2.05,26.02,tool_wear,warning
cnc,1.52,29.49,38.35,55,0.97,27.55,lubrication_failure,warning
cnc,1.03,55.64,47.61,81.78,1.87,26.46,lubrication_failure,running
cnc,1.1,39.42,30.9,58.81,2.03,24.84,tool_wear,running
cnc,2.24,47.1,45.76,74.85,2.29,24.93,spindle_bearing_failure,warning
cnc,3.21,43.32,63.28,83.14,1.91,24.05,spindle_bearing_failure,warning
cnc,2.68,53.24,29.14,56.05,1.98,25.37,tool_breakage,warning
cnc,2.47,50.36,55.82,107.05,2.08,27.07,spindle_bearing_failure,warning
cnc,4.02,51.83,54.57,84,2.1,24.12,spindle_bearing_failure,warning
cnc,0.62,24.91,22.74,55,2.09,26.48,tool_wear,running
cnc,2.23,50.06,53.18,91.65,1.92,25.77,spindle_bearing_failure,warning
cnc,0.6,31.85,26.22,55,2.16,25.32,tool_wear,running
cnc,1.58,30.32,31.05,55,1.25,25.32,lubrication_failure,running
cnc,1.49,65.04,50.06,97.06,2.08,26.73,tool_wear,warning
cnc,3.44,39.85,47.67,77.3,2.36,24.63,spindle_bearing_failure,warning
cnc,1.01,52,48.33,79.35,2.2,24.34,tool_wear,running
cnc,0.79,38.97,37.36,67.56,2.03,27.25,none,running
cnc,1.56,46.7,54.76,77.86,0.75,26.52,lubrication_failure,fault
cnc,1.36,58.9,44.39,86.83,2.08,25.83,tool_wear,running
cnc,3.17,54.32,50.61,88.02,0.73,26.81,lubrication_failure,fault
cnc,0.99,46.77,48.74,86.44,1.95,26.99,tool_wear,running
cnc,1.97,42.82,54.84,91.61,1.21,25.7,lubrication_failure,running
cnc,3.14,44.81,54.5,81.89,2.18,25.06,spindle_bearing_failure,warning
cnc,0.9,40,39.86,81.25,2.15,25.97,none,running
cnc,1.35,52.81,44.93,75.96,2.13,27.45,tool_wear,running
cnc,2.17,45.78,48.22,80.73,1.22,25.3,lubrication_failure,warning
cnc,0.34,22.86,21.59,55,1.99,25.62,none,running
cnc,5.24,66.26,42.94,85.7,1.96,24.44,tool_breakage,fault
cnc,4.8,75.54,45.76,89.32,1.97,24.87,tool_breakage,fault
cnc,1.33,28.34,30.48,55,2.01,25.55,spindle_bearing_failure,running
cnc,3.02,40.98,22.72,55,2.02,25.1,tool_breakage,warning
cnc,4.8,83.44,51.37,103.49,2.2,26.85,tool_breakage,fault
cnc,1.26,35.28,40.63,61.38,1.06,27.99,lubrication_failure,warning
cnc,3.82,46.04,55.24,91.23,2.25,25.47,spindle_bearing_failure,warning
cnc,2.31,39.66,34.7,65.57,0.96,25.34,lubrication_failure,warning
cnc,2.38,51.54,58.31,84.78,1.92,25.51,spindle_bearing_failure,warning
cnc,0.88,41.84,42.04,80.56,2,24.76,none,running
cnc,1.49,50.64,56.27,84.83,1.29,27.14,lubrication_failure,running
cnc,0.61,26.05,22.31,55,2.05,26.79,tool_wear,running
cnc,2.41,51.42,49.75,81.34,0.73,26.87,lubrication_failure,fault
cnc,2.89,47.75,53.65,88.72,0.94,27.95,lubrication_failure,warning
cnc,2.8,42.91,25.58,55,2.12,24.87,tool_breakage,warning
cnc,1.33,58.13,51.02,90.31,2.03,28.16,tool_wear,running
cnc,1.6,56.66,48.27,86.77,1.97,26.58,tool_wear,running
cnc,3.89,65.63,68.63,98.52,2.14,27.22,spindle_bearing_failure,warning
cnc,0.74,46.1,43.49,88.7,2.12,26.41,none,running
cnc,0.82,42.09,38.57,74.62,2,27.92,none,running
cnc,2.83,42.21,50.67,81.47,1.79,25.9,spindle_bearing_failure,warning
cnc,4.69,83.41,49.18,92.61,2,26.32,tool_breakage,fault
cnc,1.8,65.44,50.91,93.45,2.33,24.77,tool_wear,warning
cnc,2.18,37.57,46.73,74.42,1.97,25.56,spindle_bearing_failure,warning
cnc,7.63,96.25,59.45,105.01,2.12,24.54,tool_breakage,fault
cnc,1.22,66.27,47.53,89.66,2.32,27.5,tool_wear,running
cnc,3.23,37.02,27.34,55,2.19,27.79,tool_breakage,warning
cnc,3.45,48.3,63.38,92.35,2.09,24.43,spindle_bearing_failure,warning
cnc,3.02,52.91,58.93,102.59,2.01,24.18,spindle_bearing_failure,warning
cnc,0.84,33.01,33.07,64.86,2.04,26.15,tool_wear,running
cnc,1.26,66.64,55.37,92.48,1.99,27.09,tool_wear,warning
cnc,0.94,43.41,43.54,79.38,2.15,24.71,none,running
cnc,1.92,50.04,51.55,80.43,1.05,25.21,lubrication_failure,warning
cnc,2.99,52.43,54.09,91.14,0.97,26.56,lubrication_failure,warning
cnc,1.34,24.82,31.6,55,1.11,25.05,lubrication_failure,warning
cnc,0.96,42.01,47.08,87.2,2,27.38,none,running
cnc,1.49,25.04,34.14,55,0.96,26.38,lubrication_failure,warning
cnc,0.73,38.37,41,76.97,2.19,25,none,running
cnc,0.83,37.82,41.54,78.94,2.35,26.4,none,running
cnc,5.03,75.24,49.92,93.67,2.21,27.07,tool_breakage,fault
cnc,1.64,57.98,49.91,86.59,2.33,25.73,tool_wear,running
cnc,4.95,87.27,52.25,102.73,2.08,27.81,tool_breakage,fault
cnc,1.12,46.72,42.84,83.93,2.22,23.76,tool_wear,running
cnc,2.49,50.99,62.19,82.26,1.16,27.6,lubrication_failure,warning
cnc,2.16,35.19,40.6,62.96,2.16,26.21,spindle_bearing_failure,warning
cnc,4.23,56.03,32.74,66.91,2.1,24.81,tool_breakage,warning
cnc,0.74,39.85,39.98,73.85,2.29,25.99,none,running
cnc,3.69,64.92,46.27,82.33,2.21,26.17,tool_breakage,warning
cnc,2.9,44.96,62.19,87.18,1.15,25.9,lubrication_failure,warning
cnc,0.86,42.2,38.88,78.52,2.05,26.45,none,running
cnc,0.56,29.68,27.71,55,1.97,26.48,none,running
cnc,0.65,32.99,36.46,64.48,2.27,26.47,none,running
cnc,0.95,43.35,39.26,74.58,1.88,26.09,none,running
cnc,2.55,61.71,74.06,101.36,1.06,25.24,lubrication_failure,fault
