machine_type,vibration_mm_s,motor_current_A,bearing_temperature_C,suction_pressure_bar,discharge_pressure_bar,flow_rate_lpm,active_failure,status
pump,1.8,14.29,81.43,0.42,1.09,39.82,dry_run,fault
pump,1.44,20.01,70.8,0.52,6.28,98.25,seal_leakage,fault
pump,1,11.62,55.44,0.87,4.59,236.54,none,running
pump,4.28,16.3,65.14,0.68,2.62,200.63,cavitation,fault
pump,1.2,12.76,55.67,0.7,2.53,85.49,impeller_damage,warning
pump,1.2,14.6,53.06,0.84,1.98,157.71,seal_leakage,warning
pump,1.9,20.39,69.62,1.08,4.41,207.75,bearing_failure,fault
pump,2.72,14.69,63.47,0.97,4.03,241.08,bearing_failure,warning
pump,3.54,15.33,67.81,1.08,3.67,198.31,bearing_failure,fault
pump,1.02,13.7,50.3,0.82,2.21,205.03,seal_leakage,warning
pump,1.11,14.43,61.42,0.93,3.51,175.26,seal_leakage,running
pump,4.36,8.72,79.12,0.06,0.38,77.98,dry_run,fault
pump,4.61,14.45,65.79,0.65,2.14,140.1,cavitation,fault
pump,1.54,23.28,67.95,1.01,6.6,155.87,none,fault
pump,1.73,14.27,59.65,1.03,2.23,153.39,seal_leakage,warning
pump,1.26,13.9,59.59,0.62,1.98,168.16,cavitation,warning
pump,1.33,18.27,55.72,0.83,2.16,174.56,cavitation,warning
pump,1.69,15.75,51.64,1.2,3.53,225.99,bearing_failure,running
pump,1.23,12.12,56.44,0.94,2.36,177.77,seal_leakage,warning
pump,1.33,13.66,64.09,0.94,3.52,204.74,seal_leakage,running
pump,1.89,12.15,55.61,1.1,3.88,213,bearing_failure,running
pump,3.42,13.9,53.74,0.27,3.61,91.97,cavitation,fault
pump,1.1,12.98,59.16,1.1,2.37,185.91,seal_leakage,warning
pump,1.99,14.65,94.08,0.08,1.11,23.64,dry_run,fault
pump,1.82,16.3,63.25,0.98,3.47,156.47,seal_leakage,warning
pump,1.91,14.2,76.31,1.11,3.7,206.67,bearing_failure,fault
pump,1.92,12.3,64.19,1.15,1.48,118.44,impeller_damage,fault
pump,1.04,11.53,52.23,1.06,3.85,196.03,none,running
pump,2.76,14.65,58.45,0.58,3.28,129.11,cavitation,warning
pump,3.76,13.03,69.86,0.6,2.6,98.05,cavitation,fault
pump,1.51,12.79,53.26,1.17,4.46,263.22,none,running
pump,4.39,11.37,89.86,0.04,1.72,34.57,dry_run,fault
pump,2.05,15.23,62.42,0.87,4.99,109.37,clogging,warning
pump,2.04,14.55,60.9,0.97,2.45,145.1,seal_leakage,warning
pump,3.93,15.58,67.5,1.23,4.32,232.09,bearing_failure,fault
pump,5.34,10.81,64.78,0.79,2.63,180.17,cavitation,fault
pump,3.23,19.3,69.56,0.5,5.41,134.23,clogging,warning
pump,1.8,18.79,74.83,0.21,6.33,35.44,clogging,fault
pump,2.18,17.7,60.62,0.81,6.22,150.83,clogging,warning
pump,1.57,12.19,93.71,0.04,0.5,71.44,dry_run,fault
pump,2.31,13.63,62.71,0.79,3.23,160.17,cavitation,warning
pump,3.97,9.14,86.51,0.08,1.42,20.53,dry_run,fault
pump,4.44,15.4,72.12,0.14,0.88,32.12,dry_run,fault
pump,3.42,9.53,75,0.34,1.31,4.78,dry_run,fault
pump,3.19,15.49,61.97,0.95,2.09,186.16,impeller_damage,warning
pump,1.97,17.63,67.57,1.03,2.27,82.46,dry_run,warning
pump,2.94,12.25,63.15,1.1,3.69,189.95,bearing_failure,warning
pump,3.24,15.29,71.79,1.19,4.15,220.18,bearing_failure,warning
pump,2.28,16.21,65.65,1.03,3.71,171.87,seal_leakage,warning
pump,1.25,12.96,55.94,1.14,3.93,270.03,none,running
pump,2.86,15.32,62.52,0.71,4.86,129.3,clogging,warning
pump,1.2,12.34,57.17,0.99,3.97,196.09,none,running
pump,2.3,17,59.52,0.86,4.34,226.58,bearing_failure,warning
pump,2.43,13.96,70.4,0.98,4.22,183.07,bearing_failure,warning
pump,1.49,11.21,60.79,0.5,2.67,124.39,cavitation,warning
pump,1.63,14.77,67.83,0.31,0.98,11.34,dry_run,fault
pump,3.33,14.56,67.68,1.15,1.68,139.46,impeller_damage,fault
pump,2.62,19.41,70.01,1.03,2.56,191.67,impeller_damage,warning
pump,1.4,13.2,54.01,1.04,2.38,145.65,impeller_damage,warning
pump,1.38,13.24,56.18,1.03,4.53,241.94,none,running
pump,2.17,15.55,62.14,1.11,3.08,92.39,impeller_damage,warning
pump,2.28,9.82,63.1,0.9,2.29,196.08,seal_leakage,warning
pump,1.86,12.12,63.76,0.8,6.26,72.52,clogging,fault
pump,1.46,12.96,55.29,0.87,2.66,163.35,impeller_damage,running
pump,3.04,17.92,70.06,1.01,3.86,195.72,bearing_failure,warning
pump,3.1,10.43,70.44,0.07,1.7,9.66,impeller_damage,fault
pump,2.52,11.41,64.48,0.32,1.99,83.92,cavitation,fault
pump,1.47,16.67,68.42,0.4,0.47,71.7,dry_run,fault
pump,1.47,12.29,55.44,1.07,4.02,220.12,none,running
pump,1.85,21.11,67.04,0.84,2.35,164.4,impeller_damage,fault
pump,2.94,14.16,68.84,0.7,2.68,130.2,impeller_damage,warning
pump,1.3,14.73,63.28,1.07,2.82,186.79,seal_leakage,running
pump,1.42,12.41,57.87,0.94,2.81,190.74,seal_leakage,running
pump,2.24,15.12,69.36,1.02,2.3,103.45,impeller_damage,warning
pump,2,13.58,51.93,0.76,2.38,160.36,seal_leakage,warning
pump,2.18,12.6,64.67,0.99,2.28,122.31,impeller_damage,warning
pump,1.13,11.1,58.81,1.22,3.62,187.47,none,running
pump,1.1,15.32,30.67,0.81,3.99,199.7,bearing_failure,running
pump,2.27,17.09,59.08,0.56,2.29,135.17,cavitation,warning
pump,2.99,15.13,78.12,0.78,4.16,183.83,bearing_failure,fault
pump,3.64,14.01,90.72,0.33,0.1,60.14,dry_run,fault
pump,5.42,13.58,57.9,0.63,1.84,100.4,cavitation,fault
pump,1.72,12.74,55.35,1.2,3.81,195.5,none,running
pump,2.02,17.35,67.27,0.24,2.96,154.33,cavitation,fault
pump,1.35,11.81,54.99,1.21,4.43,222.24,none,running
pump,2.49,10.66,68.92,0.27,1.38,35.97,dry_run,fault
pump,3.27,15.2,63.17,0.85,3.49,89.86,cavitation,warning
pump,1.95,12.3,46.13,1.09,4.19,199.07,bearing_failure,running
pump,1.41,12.62,59.84,1.15,4.28,227.58,none,running
pump,2.6,25.6,69.15,0.43,6.03,57.8,clogging,fault
pump,3.08,15.8,67.27,0.53,3.79,85.63,cavitation,warning
pump,2.9,9.8,71.76,0.3,0.03,26.05,dry_run,fault
pump,0.57,12.51,62.96,1.16,3.54,187.44,seal_leakage,running
pump,1.2,15.02,47.15,0.92,3.74,246.14,none,running
pump,1.28,12.39,54.83,1.2,4.03,232.1,none,running
pump,3.31,15.91,75.13,1.18,3.76,201.07,bearing_failure,fault
pump,2.22,9.7,49.6,1.14,2.41,184.25,seal_leakage,warning
pump,1.43,10.67,58.26,1.13,3.81,199.25,none,running
pump,1.58,12.05,57.43,1.2,3.39,196.04,seal_leakage,running
pump,2.69,11.12,65.28,0.74,1.47,119.77,impeller_damage,fault
pump,2.72,21.49,71.59,0.71,6.63,114.69,clogging,fault
pump,1.89,14.76,67.6,1.15,3.76,180.11,bearing_failure,warning
pump,2.51,17.73,62.81,0.79,1.98,150.29,bearing_failure,warning
pump,3.02,18.29,74.42,0.87,3.62,247.75,bearing_failure,warning
pump,3.19,12.71,68.82,0.05,1.06,32.48,dry_run,fault
pump,2.52,18.07,82.8,0.9,3.5,222.56,bearing_failure,fault
pump,1.49,14.88,36.29,1.06,3.75,209.26,bearing_failure,running
pump,2.99,14.13,60.12,0.32,2.26,97.21,cavitation,fault
pump,1.77,13.34,54.66,1.09,4.2,212.76,none,running
pump,3.67,15.47,64.65,0.72,3.23,115.88,cavitation,fault
pump,2.89,13.54,71.84,0.87,4.12,164.13,bearing_failure,warning
pump,2.15,18.52,72.77,1.21,3.98,256.44,bearing_failure,warning
pump,2.79,16.96,59.44,0.87,2.91,150.91,impeller_damage,warning
pump,3.13,16.19,67.22,1.01,2.87,181.27,impeller_damage,warning
pump,1.79,21.38,65.9,0.81,1.7,148.04,impeller_damage,fault
pump,1.48,12.79,57.65,0.96,3.66,129.3,seal_leakage,running
pump,4.63,17.96,60.56,0.3,2.41,96.1,cavitation,fault
pump,1.63,12.36,55.94,0.98,4.78,216.08,none,running
pump,1.85,15.06,91.45,0.12,0.31,54.83,dry_run,fault
pump,1.02,13.84,53.82,0.98,2.2,156.03,seal_leakage,warning
pump,3.11,11.65,56.93,0.82,1.72,112.45,impeller_damage,fault
pump,2.01,16.5,57.97,0.2,3.51,94.48,cavitation,fault
pump,1.23,10.88,57.55,1.16,4.14,217.43,none,running
pump,4.03,18.04,80.09,0.94,4.34,267.08,bearing_failure,fault
pump,5.24,12.87,53.68,0.79,3.45,124.94,cavitation,fault
pump,1.32,9.77,48.77,1.05,4.27,193.51,none,running
pump,1.56,8.8,64.25,0.4,1.75,15.77,dry_run,fault
pump,4.88,9.94,89.5,0.5,0.17,37.01,dry_run,fault
pump,2,12.3,82.81,0,0.17,25.63,dry_run,fault
pump,2.44,10.54,84.01,0.27,0.77,64.29,dry_run,fault
pump,1.7,10.65,57.04,0.86,4.27,196.03,none,running
pump,2.14,14.91,69.8,0.52,6.39,62.03,clogging,fault
pump,3.72,16.94,72.93,0.93,3.87,201.91,bearing_failure,fault
pump,2.89,13.46,61.1,0.92,4.54,187.02,bearing_failure,warning
pump,1.31,20.13,62.57,0.93,4.98,147.34,clogging,fault
pump,3.01,14.12,62.66,0.95,3.96,259.97,bearing_failure,warning
pump,1.74,15.75,68.22,1.03,2.94,85.4,impeller_damage,warning
pump,4.45,15.48,76.49,1.08,4.53,239.95,bearing_failure,fault
pump,2.57,13.94,59.19,1.02,3.05,166.81,impeller_damage,warning
pump,1.88,12.04,56.42,1.01,4.03,195.59,none,running
pump,3.15,14.64,57.53,0.81,2.98,132.85,impeller_damage,warning
pump,0.79,10.33,58.35,1.18,3.78,211.83,seal_leakage,running
pump,3.73,11.35,64.4,0.32,0.04,19.7,dry_run,fault
pump,1.88,12.12,53.33,0.92,4.42,209.77,none,running
pump,1.51,12.71,47.54,1.03,4.04,201.34,bearing_failure,running
pump,1.49,12.25,53.69,0.82,2.88,187.9,seal_leakage,running
pump,4.27,9.06,70.94,0.13,1.4,23.65,dry_run,fault
pump,3.77,12.72,62.87,0.6,2.46,195.76,cavitation,fault
pump,2.59,14.55,53.71,1.12,3.01,176.16,impeller_damage,warning
pump,3.13,12.41,57.9,0.14,3.39,202.25,cavitation,fault
pump,1.72,13.78,58.84,0.95,4.64,236.79,none,running
pump,2.02,16.51,82.32,0.11,1.5,64.65,dry_run,fault
pump,1.85,14.47,57.27,1.1,2.19,169.89,seal_leakage,warning
pump,2.15,15.58,62.16,0.38,2.2,178.57,cavitation,fault
pump,2.44,15.69,69.85,0.41,3.96,183.74,cavitation,fault
pump,2.04,15.26,54.01,1.16,3.1,143.72,seal_leakage,warning
pump,0.65,17.73,55.01,0.61,2.71,155.04,impeller_damage,warning
pump,2.79,16.6,75.41,1.21,3.81,218.6,bearing_failure,fault
pump,2.99,14.13,64.83,0.6,2.31,143.07,cavitation,warning
pump,1.48,17.13,70.18,0.38,4.92,59.28,clogging,fault
pump,2.63,15.86,67.97,0.76,2.33,176.91,cavitation,warning
pump,2.21,14.83,51.79,1.02,3.2,180.03,seal_leakage,warning
pump,4.49,16.22,65.63,0.3,3.12,123.8,cavitation,fault
pump,1.58,15.41,66.72,0.77,3,83.22,impeller_damage,warning
pump,1.41,18.47,73.78,0.97,4.57,52.08,clogging,fault
pump,1.67,14.63,50.41,0.94,3.65,151.47,seal_leakage,running
pump,1.17,11.35,58.2,1.2,4.46,217,none,running
pump,1.23,16.57,57.29,0.9,4.11,258.53,none,warning
pump,2.09,12.2,89.32,0.32,0.44,63.48,dry_run,fault
pump,2.16,14.37,50.29,0.87,3.09,194.43,seal_leakage,warning
pump,0.92,18.76,69,0.95,5.99,84.54,clogging,warning
pump,2.27,9.02,83.64,0.42,0.69,49.4,dry_run,fault
pump,3.45,8.68,77.7,0.29,1.2,40.67,dry_run,fault
pump,1.01,14.93,62.08,0.93,3.61,151.26,seal_leakage,running
pump,5.1,11.85,65.41,0.58,2.27,94.22,cavitation,fault
pump,5.03,12.41,67.76,0.74,3.34,169.85,cavitation,fault
pump,1.79,18.43,76.67,0.81,5.54,78.48,clogging,fault
pump,2.18,14.79,65.04,0.89,2.31,168.52,impeller_damage,warning
pump,0.87,11.45,61.01,0.8,4.53,231.2,none,running
pump,3.86,12.26,84.86,0.28,0.02,10.34,dry_run,fault
pump,2.3,15.34,53.83,0.96,2.57,137.9,seal_leakage,warning
pump,2.14,19.09,76.89,0.78,4.57,103.61,clogging,fault
pump,1.71,11.63,48.84,1.26,4.01,217.36,none,running
pump,1.92,17.79,33.36,1.06,3.7,212.38,bearing_failure,warning
pump,3.39,15.35,63.41,0.45,2.36,171.16,cavitation,fault
pump,2.7,18.38,60.92,0.8,4.31,210.99,impeller_damage,warning
pump,2.52,16.89,62.14,0.79,2.21,168.48,impeller_damage,warning
pump,3.68,13.13,71.38,0.08,1.44,36.78,dry_run,fault
pump,2.03,15.73,64.82,0.25,2.86,161.35,cavitation,fault
pump,2.92,9.85,89.08,0.22,0.09,0,dry_run,fault
pump,1.93,10.93,51.39,0.94,2.63,176.53,seal_leakage,running
pump,1.27,12.71,58.61,1.17,3.94,199.63,none,running
pump,1.21,12.9,51.81,0.92,4.51,207.01,none,running
pump,3.44,11.83,59.42,0.85,3.28,160.82,cavitation,warning
pump,2.24,9.3,56.65,1.08,2.79,222.74,seal_leakage,warning
pump,3.52,13.01,58.51,1.04,2.34,120.88,impeller_damage,fault
pump,3.07,14.52,72.67,0.89,3.73,172.7,bearing_failure,warning
pump,3.98,13.7,60.14,1.14,3.54,106.29,cavitation,fault
pump,2.82,17.61,54.9,0.24,3.31,178.36,cavitation,fault
pump,2.81,17.42,75.98,1.13,2.1,62.92,impeller_damage,fault
pump,2.6,13.11,55.48,1,4.05,181.7,bearing_failure,warning
pump,3.02,25.87,73.89,0.65,5.96,71.79,clogging,fault
pump,4.78,17.56,56.02,0.73,2.06,183.88,cavitation,fault
pump,1.94,12.77,54.64,1.02,2.51,162.24,seal_leakage,running
pump,2.01,13.34,79.82,0.91,3.94,234.43,bearing_failure,fault
pump,4.08,8.97,86.53,0,1.42,2.63,dry_run,fault
pump,2.69,18.03,52.4,0.61,2.21,144.78,cavitation,warning
pump,3.24,16.21,69.28,1.19,3.66,194.31,bearing_failure,warning
pump,2.72,7.85,91.82,0.09,0.23,0,dry_run,fault
pump,3.1,12.56,64.19,1.06,2.58,89.23,impeller_damage,warning
pump,0.69,23.13,56.88,0.66,4.72,145.74,clogging,fault
pump,1.48,12.25,53.76,0.86,4.48,214.94,none,running
pump,2.35,14.69,61.55,0.34,2.5,131.52,cavitation,fault
pump,3.58,13.24,58,0.28,3.14,107.37,cavitation,fault
pump,2.14,18.01,73.86,1.04,3.85,267.85,bearing_failure,warning
pump,2.16,7.31,83.96,0.36,0.74,40.28,dry_run,fault
pump,1.9,14.06,59.6,0.84,2.53,184.87,seal_leakage,running
pump,1.27,12.23,56.2,0.97,4.07,253.12,none,running
pump,0.83,20.01,55.47,1.17,3.06,149.62,impeller_damage,fault
pump,1.36,13.93,54.42,1.19,4.47,271.03,none,running
pump,1.42,13.76,53.66,0.93,3.68,232.93,none,running
pump,3.56,16.57,55.83,1.08,4.24,263.4,bearing_failure,fault
pump,1.97,16.85,54.71,1.12,3.12,153.93,seal_leakage,warning
pump,1.54,11.9,48.98,1.14,4.54,209.83,none,running
pump,0.86,10.67,91.27,0.3,0.17,66.77,dry_run,fault
pump,3.27,16.02,65.11,1,3.73,215.38,bearing_failure,warning
pump,4.06,14.23,64.7,0.26,2.23,86.93,cavitation,fault
pump,2.98,14.71,80.27,0.48,1.31,13.5,dry_run,fault
pump,2.94,18.58,66.19,0.8,1.41,119.34,impeller_damage,fault
pump,1.75,18.74,81.03,0.82,3.75,252.54,bearing_failure,fault
pump,1.32,17.38,66.89,0.45,5.17,103.59,clogging,fault
pump,1.59,14.22,51.21,1.09,4.21,267.13,none,running
pump,1.6,11.95,68.64,0.89,4.04,185.32,bearing_failure,warning
pump,3.6,14.18,67.98,0.39,0.9,86.98,dry_run,fault
pump,1.95,16.94,77.7,0.91,3.86,218.67,bearing_failure,fault
pump,1.5,14.96,58.26,0.99,4.18,247.8,none,running
pump,2.06,13.89,59.8,1.21,2.32,146.21,seal_leakage,warning
pump,1.76,14.23,62.83,1.16,2.82,171.21,seal_leakage,running
pump,4.13,14.19,85.12,0.98,4.28,269.26,bearing_failure,fault
pump,4.42,10.95,64.35,0.5,2.1,123.57,cavitation,fault
pump,2.02,14.77,70.11,0.86,1.77,102.79,impeller_damage,fault
pump,4.57,13.51,66.9,0.65,2.24,90.87,cavitation,fault
pump,2.65,18.97,61.43,1.01,5.86,152.5,clogging,warning
pump,1.5,12.72,47.76,1.15,4.17,223.13,none,running
pump,1.65,20.18,61.49,0.71,1.73,142.21,impeller_damage,fault
pump,2.53,13.74,51.57,1.16,2.74,204.32,seal_leakage,warning
pump,1.8,15.29,66.52,1.02,3.13,94.11,impeller_damage,warning
pump,1.55,17.45,68.79,0.62,5.44,127.73,clogging,warning
pump,1.87,12.91,61.38,0.8,2.12,175.9,cavitation,warning
pump,1.03,12.07,53.37,1.14,4.55,255.04,none,running
pump,2.7,15.33,60.33,0.81,2.91,171.55,cavitation,warning
pump,3.92,15.3,76.3,0.98,4.41,173.47,bearing_failure,fault
pump,2.27,23.88,77.68,0.7,5.74,83.98,bearing_failure,fault
pump,1.68,11.87,88.54,0.5,1.21,11.73,dry_run,fault
pump,2.55,22.46,59.38,0.83,4.64,57.46,clogging,fault
pump,1.34,14.77,56.55,0.91,4.09,246.66,none,running
pump,2.55,23.61,73.41,1.04,5.85,116.25,clogging,fault
pump,5.14,13.5,65.7,0.2,0.61,14.49,dry_run,fault
pump,3.86,8.14,86.41,0,0.86,53.04,dry_run,fault
pump,2.67,13.32,68.62,1.05,2.76,143.59,impeller_damage,warning
pump,3.27,12.85,77.05,0.19,0.6,51.84,dry_run,fault
pump,3.17,12.7,66.12,0.31,2.03,124.84,cavitation,fault
pump,1.79,12.75,58.44,0.94,3.44,192.02,seal_leakage,running
pump,2.11,11.02,62.64,1.05,3.88,153.63,seal_leakage,warning
pump,1.78,19.23,63.79,0.96,2.79,129.51,impeller_damage,warning
pump,1.48,13,37.05,0.81,4.51,196.05,bearing_failure,running
pump,2.09,12.47,66.44,1.14,3.89,192.4,bearing_failure,warning
pump,1.67,11.9,56.51,1.31,4.41,233.17,none,running
pump,1.48,14.64,72.93,0.25,1.39,29.57,dry_run,fault
pump,1.74,11.1,55.92,1.02,2.89,134.76,seal_leakage,running
pump,3.04,12.31,62.61,0.52,2.74,145.06,cavitation,warning
pump,3.04,12.33,63.12,0.14,2.74,108.24,cavitation,fault
pump,3.2,13.29,90.77,0.09,1.87,57.7,dry_run,fault
pump,1.29,10.61,49.06,1.02,3.95,241.6,none,running
pump,0.88,22.6,66.16,0.33,4.94,80.62,clogging,fault
pump,1.53,14.14,51.15,1.21,4.5,207.84,bearing_failure,running
pump,2.17,19.11,70.45,0.82,4.91,40,clogging,fault
pump,2.28,15.72,60.73,0.37,6.02,56.85,clogging,fault
pump,3.75,9.94,70.42,0.19,0.9,49.08,dry_run,fault
pump,3.99,12.54,86.85,1.16,3.58,208.59,bearing_failure,fault
pump,1.1,16.52,52.44,0.85,3.92,277.75,none,warning
pump,3.94,13.58,72.83,0.34,0.26,86.76,dry_run,fault
pump,1.35,14.14,49.08,0.93,3.77,168.36,seal_leakage,running
pump,1.38,22.13,62.26,0.66,5.26,99.67,clogging,fault
pump,0.71,17.8,71.11,0.73,6.87,149.56,clogging,warning
pump,0.89,19.66,70.55,0.79,5.73,103.5,clogging,warning
pump,2.08,7.73,90.65,0.35,1.44,32.24,dry_run,fault
pump,2.76,10.38,63.2,0.62,3.34,104.61,cavitation,warning
pump,3.19,14.81,61.64,0.47,3.58,89.44,cavitation,fault
pump,2.99,13.44,61.54,0.52,3.25,145.72,cavitation,warning
pump,1.33,15.06,65.43,0.65,2.06,70.82,impeller_damage,fault
pump,2.21,22.24,69.28,0.82,5.19,80.81,clogging,fault
pump,2.73,13.51,59.92,0.67,3.07,80.17,cavitation,warning
pump,3.11,16.46,67.49,0.93,1.38,101.06,impeller_damage,fault
pump,5.49,11.11,57.18,0.39,2.31,178.32,cavitation,fault
pump,3.96,17.02,84.56,0.88,4.19,226.06,bearing_failure,fault
pump,1.46,11.39,60.3,1.1,4.46,199.12,none,running
pump,1.28,10.08,64.66,1.07,3.61,157.74,seal_leakage,running
pump,1.65,16.18,67.82,0.67,5.42,129.07,clogging,warning
pump,2.8,13.47,65.63,0.4,1.73,56.55,dry_run,fault
pump,1.2,9.5,49.11,0.95,4.33,208.69,none,running
pump,1.82,12.23,59.97,1.03,3.57,196.49,seal_leakage,running
pump,1.12,11.12,56.97,1.09,4.48,173.57,none,running
pump,3.66,13.43,84.16,0.1,0.49,62.47,dry_run,fault
pump,2.32,13.36,63.6,0.09,3.23,172.91,cavitation,fault
pump,2,11.05,61.67,0.89,3.6,163.07,seal_leakage,running
pump,3.54,15.15,64.76,0.86,3.7,227.27,bearing_failure,fault
pump,1.4,11,56.09,0.94,4.39,252.93,none,running
pump,2.74,15.29,61.7,1.03,3.94,190.6,bearing_failure,warning
pump,3.23,14.59,71.51,0.88,3.82,245.26,bearing_failure,warning
pump,2.96,16.54,70.92,0.83,4.4,200.36,bearing_failure,warning
pump,3.02,15.04,59.34,0.16,2.62,171.84,cavitation,fault
pump,2.99,16.9,59.22,0.26,2.93,153.55,cavitation,fault
pump,1.93,14.66,58.13,1.12,3.23,143.7,seal_leakage,running
pump,0.87,13.6,51.86,1.1,3.38,134.17,seal_leakage,running
pump,0.86,12.84,57.96,0.74,2.87,176.04,seal_leakage,warning
pump,2.15,18.35,74.78,1.21,3.74,282.5,bearing_failure,warning
pump,1.45,11.94,56.3,1,4.28,213.91,none,running
pump,3.15,10.63,55.27,1.01,2.14,174.1,impeller_damage,warning
pump,2.4,12.97,66.22,1.07,1.75,143.36,impeller_damage,fault
pump,3.19,10.34,85.78,0.23,1.78,17.25,dry_run,fault
pump,2.8,16.91,73.46,0.33,4.3,45.63,clogging,fault
pump,1.98,16.17,78.13,1.13,3.68,205.73,bearing_failure,fault
pump,2.18,10.32,68.6,0.41,1.17,58.84,dry_run,fault
pump,3.19,14.01,65.05,1.05,4.25,196.45,bearing_failure,warning
pump,1.61,14.8,55.72,1.11,4.02,278.69,none,running
pump,1.46,14.35,63.33,0.39,4.58,123.05,clogging,fault
pump,1.4,14.34,51.43,0.98,4.79,269.37,none,running
pump,2.82,19.72,52.85,0.97,1.41,141.34,impeller_damage,fault
pump,1.86,25.27,62.89,0.28,4.8,138.76,clogging,fault
pump,1.54,14.53,61.51,0.35,3.06,106.5,cavitation,fault
pump,3.17,14.43,67.27,1.19,3.87,229.7,bearing_failure,warning
pump,3.79,17.85,50.34,0.99,0.92,207.17,impeller_damage,fault
pump,2.88,16.12,79.31,0.79,3.43,225.7,bearing_failure,fault
pump,3.42,17.1,54.24,1.05,1.97,132.47,impeller_damage,warning
pump,2.38,16.1,67.94,0.73,6.69,125.59,clogging,warning
pump,1.04,15.21,68.47,0.87,1.83,136.76,impeller_damage,warning
pump,1.68,14.16,58.38,0.86,5.83,68.62,clogging,fault
pump,1.48,10.18,75.03,0.13,0.18,73.1,dry_run,fault
pump,3.88,16,67.62,1.21,4.03,248.95,bearing_failure,fault
pump,1.57,21.23,79.17,0.65,5.01,116.38,clogging,fault
pump,1.83,11.23,49.96,0.92,4,201.85,none,running
pump,3.74,15.28,58.16,0.65,3.01,170.21,cavitation,fault
pump,1.67,12.72,57.55,0.96,3.53,142.54,seal_leakage,running
pump,1.63,14.25,46.41,1.12,4.56,199.05,bearing_failure,running
pump,3.18,14.28,80.29,0.27,0.66,56.85,dry_run,fault
pump,2.34,8.5,88.9,0.33,0.7,77.7,cavitation,fault
pump,3.67,14.02,52.08,0.69,3.85,98.83,cavitation,fault
pump,1.58,13.92,68.25,1.06,2.64,165.29,impeller_damage,warning
pump,2.69,15.76,55.44,0.84,4.32,198.49,bearing_failure,warning
pump,0.57,17.97,57.33,0.92,3.38,93.63,impeller_damage,warning
pump,2.78,20.24,73.75,0.49,4.24,83.31,clogging,fault
pump,1.55,19.4,64.24,0.73,6.34,50.03,clogging,fault
pump,2.41,10.99,57.42,0.5,2.77,186.9,cavitation,warning
pump,1.41,13.61,66.64,0.85,2.11,86.69,impeller_damage,warning
pump,1.8,12.95,55.57,1.11,4.03,258.57,none,running
pump,1.87,17.4,31.07,0.93,3.72,229.31,bearing_failure,warning
pump,1.02,26.14,72.51,0.88,6.23,77.61,clogging,fault
pump,2.31,12.59,67.14,0.27,1.55,30.9,dry_run,fault
pump,2.56,20.14,71.92,0.86,4.45,87.72,clogging,fault
pump,1.68,18.95,64.74,0.91,6.77,107.61,clogging,warning
pump,3.65,8.76,78.95,0.33,0.53,59.96,dry_run,fault
pump,0.76,19.58,64.75,0.62,6.94,175.77,clogging,warning
pump,1.96,12.53,91.72,0.11,1.09,26.73,dry_run,fault
pump,1.84,17.65,64.58,0.42,2.83,164.98,cavitation,fault
pump,2.55,20.11,58.54,0.91,1.44,114.54,impeller_damage,fault
pump,2.21,9.22,54.55,1.01,2.35,145.59,seal_leakage,warning
pump,0.86,11.07,57.74,1.27,4.81,234.2,none,running
pump,2.34,15.15,61.05,0.69,2.72,165.48,seal_leakage,warning
pump,1.15,14.01,59.77,0.87,4.29,219.49,none,running
pump,4.53,13.23,87.69,0.29,0.58,88.2,dry_run,fault
pump,1.29,11.29,55.02,0.95,4.19,218.38,none,running
pump,1.37,16.16,39.89,1.2,3.63,232.6,cavitation,warning
pump,1.1,13.27,56.46,1.16,3.62,151.6,seal_leakage,running
pump,1.64,24.64,71.69,0.63,4.28,128.57,clogging,fault
pump,1.97,18.17,58.44,0.51,6.04,64.38,clogging,fault
pump,1.7,17.31,37.74,0.96,4,215.22,bearing_failure,warning
pump,1.63,12.88,64.93,1.07,3.28,180.55,impeller_damage,running
pump,1.11,8.86,55.35,1,3.99,167.58,none,running
pump,1.83,14.83,56.99,1.19,3.01,137.95,seal_leakage,running
pump,1.26,16.08,57.31,1.18,4.72,275.64,none,warning
pump,1.74,20.08,64.64,0.41,6.81,120.1,clogging,fault
pump,0.96,17.16,74.6,0.68,5.35,69.03,clogging,fault
pump,2.04,15.05,55.75,0.98,2.63,188.6,seal_leakage,warning
pump,0.98,6.24,75.12,0.19,1.53,88.26,dry_run,fault
pump,1.59,14.82,52.41,1.11,3.89,212.94,none,running
pump,2.18,8.24,90.03,0.08,0.36,50.67,dry_run,fault
pump,3.56,14.91,65.72,1.01,3.91,176.78,bearing_failure,fault
pump,1.56,12.73,55.97,0.82,4.49,240.51,none,running
pump,2.5,17.8,79.83,0.98,4.03,215.08,bearing_failure,fault
pump,2.82,10.58,85.33,0.33,0.6,62.5,clogging,fault
pump,3.28,10.69,66.19,0.74,2.83,115.31,cavitation,warning
pump,1.76,14.11,59.27,1.11,2.29,135.74,seal_leakage,warning
pump,3.74,16.95,68.77,0.75,2.16,165.06,cavitation,fault
pump,0.99,12.43,55.74,1.27,4.13,247.31,none,running
pump,1.38,12.69,53.51,0.87,3.63,222.03,none,running
pump,1.69,15.96,69.05,0.92,1.62,127.4,impeller_damage,fault
pump,1.88,12.58,61.71,1.19,4.37,189.7,none,running
pump,1.7,17.49,64.54,0.89,2.91,120.21,impeller_damage,warning
