machine_type,vibration_mm_s,spindle_current_percent,spindle_temperature_C,acoustic_dba,lubrication_pressure_bar,coolant_temperature_C,active_failure,status
cnc,2.42,31.09,31.15,55,1.89,27.98,spindle_misalignment,warning
cnc,2.03,32.94,30.65,55,2.02,26.95,spindle_misalignment,warning
cnc,0.74,32.71,35.26,55,1.92,40.25,coolant_failure,fault
cnc,1.44,77.03,64.05,81.75,1.78,30.71,cutting_overload,warning
cnc,2.63,38.44,33.91,56.42,2.16,30.25,spindle_misalignment,warning
cnc,0.94,49.23,43.63,79.39,2.1,25.71,none,running
cnc,0.86,25.24,31.5,55,1.81,40.58,coolant_failure,fault
cnc,1,46.74,53.2,85.5,2.19,35.57,coolant_failure,warning
cnc,1.46,81.24,66.67,72.51,1.83,31.13,cutting_overload,warning
cnc,1.4,85.66,56.58,77.29,2.13,35.03,cutting_overload,warning
cnc,0.97,46.41,47.42,83.71,2.01,24.97,none,running
cnc,0.88,45.26,49.66,72.33,2.32,42.18,coolant_failure,fault
cnc,1.73,53.83,56.98,90.12,1.87,44.79,coolant_failure,fault
cnc,1.82,72.93,68.24,79.58,1.99,34.28,cutting_overload,warning
cnc,3.23,63.49,51.35,110,2.04,27.66,chatter,warning
cnc,2.76,48.6,50.39,98.39,1.92,27.28,chatter,warning
cnc,1.09,41.14,47.98,70.33,1.95,36.27,coolant_failure,warning
cnc,1.8,92.44,69.36,87.71,2.15,34.54,cutting_overload,warning
cnc,4.69,65.23,50.41,94.59,2,30.15,spindle_misalignment,fault
cnc,2.44,99.02,71.25,95.06,1.98,32.13,cutting_overload,fault
cnc,1.11,53.45,51.2,90.78,1.99,26.88,none,running
cnc,0.4,23.02,20,55,1.79,27.28,none,running
cnc,0.84,41.05,42.96,76.36,1.86,27.71,none,running
cnc,1.01,50.42,46.7,79.93,1.93,26.9,none,running
cnc,4.32,53.56,53.71,93.27,2.04,25.9,spindle_misalignment,warning
cnc,2.06,46.71,42.59,98.24,2.08,25.26,chatter,warning
cnc,1.8,86.24,77.58,93.33,2.2,29.98,cutting_overload,fault
cnc,3.44,49.87,60.56,91.76,1.99,28.2,spindle_misalignment,warning
cnc,2.2,108.35,71.39,95.7,2.08,31.94,cutting_overload,fault
cnc,1.48,73.75,55.34,82.64,2.19,31.93,cutting_overload,running
cnc,1.2,60.71,70.77,96.07,2.08,36.02,coolant_failure,fault
cnc,1.19,67.32,74.01,98.08,2,35.9,coolant_failure,fault
cnc,3.04,47.49,50.29,96.67,2.07,28.05,chatter,warning
cnc,4.61,59.81,61.64,91.98,2.03,31.63,spindle_misalignment,fault
cnc,3.35,50.33,55.65,79.1,1.95,29.22,spindle_misalignment,warning
cnc,1.74,25.34,24.84,55,2.11,27.23,spindle_misalignment,running
cnc,0.79,42.69,37.32,71.96,2.16,25.57,none,running
cnc,2.11,90.98,78.94,95.77,2.19,32.76,cutting_overload,fault
cnc,3.69,54.44,52.92,92.29,1.96,27.25,spindle_misalignment,warning
cnc,2.25,51.4,48.87,110,1.91,30.38,chatter,warning
cnc,2.27,45.04,50.5,99.48,2.15,29.38,chatter,warning
cnc,0.98,42.57,39.25,60.23,1.9,38.78,coolant_failure,warning
cnc,1.89,27.97,22.35,55,2,29.9,spindle_misalignment,running
cnc,0.78,43.02,38.83,72.82,2.18,24.61,none,running
cnc,4.8,62.04,55.14,93.87,1.95,30.88,spindle_misalignment,fault
cnc,1.26,54.08,66.24,89.97,2.17,46.46,coolant_failure,fault
cnc,3.58,45.82,46.08,79.95,1.93,28.03,cutting_overload,warning
cnc,0.73,29.06,27.25,55,2.07,38.19,coolant_failure,warning
cnc,3.51,62.24,55.91,90.42,1.79,27.36,spindle_misalignment,warning
cnc,2.28,90.06,74.72,82.35,1.9,34.83,cutting_overload,fault
cnc,3.45,46.83,53.09,86.29,2.12,31.21,spindle_misalignment,warning
cnc,2.15,55.72,56.4,105.4,1.78,26.35,chatter,warning
cnc,0.83,46.7,39.26,73.62,2.08,28.15,none,running
cnc,4.62,50.47,54.37,85.15,1.94,29.54,spindle_misalignment,fault
cnc,2.06,27.42,30.44,55,1.8,27.4,spindle_misalignment,warning
cnc,1.97,85.31,63.31,81.98,2.17,31.49,cutting_overload,warning
cnc,3.05,57.19,53.56,108.57,1.89,28.22,chatter,warning
cnc,3.3,68.76,52.49,99.53,1.98,26.59,spindle_misalignment,warning
cnc,1.55,65.96,50.34,59.77,1.96,35.67,cutting_overload,warning
cnc,0.68,32.97,31.47,57.41,2.02,28.27,none,running
cnc,3.7,66.08,53.6,92.81,1.98,26.54,spindle_misalignment,warning
cnc,0.69,34.51,32.1,59.51,1.87,27.58,none,running
cnc,1.16,39.2,41.62,62.12,1.98,41.29,coolant_failure,fault
cnc,1.85,101.59,59.7,89.21,2.13,30.37,cutting_overload,warning
cnc,1.54,73.96,58.66,78.18,1.82,32.53,cutting_overload,warning
cnc,2.26,41.17,43.1,86.37,1.93,29.45,chatter,warning
cnc,1.79,65.16,62.05,73.78,1.85,29.96,cutting_overload,warning
cnc,1.03,45.65,42.53,72.74,1.87,25.18,none,running
cnc,4.66,54.22,56.47,86.1,2.02,28.44,spindle_misalignment,fault
cnc,1.53,47.25,54.65,82.8,2.2,38.63,coolant_failure,warning
cnc,2.21,33.94,28.23,55,2.01,29.2,spindle_misalignment,warning
cnc,1.44,58.08,61.99,79.55,1.98,37.09,coolant_failure,warning
cnc,1.44,50.02,58.17,72.4,1.96,39.91,coolant_failure,warning
cnc,2.32,64.46,57.26,110,2.16,29.58,chatter,warning
cnc,0.45,22.67,21.92,55,1.97,29.58,none,running
cnc,1.67,79.86,69.53,82.71,2.07,34.63,cutting_overload,warning
cnc,2.52,52.85,52.04,95.25,2.01,28.93,chatter,warning
cnc,3.5,55.69,54.91,90.63,2.11,30.25,spindle_misalignment,warning
cnc,0.78,37.17,40.3,57.96,2.18,42.03,coolant_failure,fault
cnc,2.59,40.66,48.78,81.74,1.83,29.62,coolant_failure,warning
cnc,1.77,64.25,64.13,89.92,1.9,38.6,coolant_failure,warning
cnc,0.74,44.82,41.63,83.72,1.93,26.52,none,running
cnc,3.28,57,50.21,110,1.9,26.19,chatter,warning
cnc,0.86,46,46.46,85.52,1.92,29.05,none,running
cnc,2.26,70.43,68.03,81.54,2.29,30.73,cutting_overload,warning
cnc,5.51,61.29,60.9,93.48,1.97,27.12,spindle_misalignment,fault
cnc,1.1,48.72,64.44,82.54,1.99,34.08,coolant_failure,warning
cnc,0.34,24.22,22.02,55,1.82,27.36,none,running
cnc,1.42,52.08,60.27,82.85,2.02,33.3,coolant_failure,warning
cnc,2.85,62.16,56.9,106.01,1.8,27.75,chatter,warning
cnc,0.93,46.38,43.39,82.5,1.85,27.24,none,running
cnc,3.16,45.08,33.65,62.41,2.29,24.52,spindle_misalignment,warning
cnc,2.21,82.05,72.98,89.38,2.16,31.4,cutting_overload,fault
cnc,2.23,72.25,66.73,77.73,1.96,31.17,cutting_overload,warning
cnc,0.87,48.67,51.99,76.34,1.91,32.4,coolant_failure,running
cnc,0.86,40.67,40.14,74.29,2.31,28.17,none,running
cnc,2.25,82.31,67.64,83.67,1.96,32.47,cutting_overload,warning
cnc,1.05,48.91,44.96,85.25,1.89,28.72,none,running
cnc,4.25,51.36,48.04,77.35,2.18,25.9,spindle_misalignment,warning
cnc,1.02,52.68,48.88,87.09,1.93,26.97,none,running
cnc,1.76,37.07,40.22,78.53,2.03,26.7,chatter,running
cnc,3,53.68,45.51,73.86,2.03,30.15,spindle_misalignment,warning
cnc,0.97,28.38,36.64,55,2.16,43.55,coolant_failure,fault
cnc,3.59,53.97,46.89,79.38,1.97,27.05,spindle_misalignment,warning
cnc,1.04,40.58,40.42,63.01,1.91,35.89,coolant_failure,warning
cnc,1.05,52.77,48.02,91.58,1.95,26.12,none,running
cnc,1.04,52.34,50.93,86.09,2.05,28.6,none,running
cnc,3.08,50.31,45.76,77.79,1.75,25.87,spindle_misalignment,warning
cnc,0.85,42.96,42.93,78.79,1.92,26.9,none,running
cnc,1.28,56.81,66.53,87.7,2.29,43.24,coolant_failure,fault
cnc,0.98,46.53,49.55,92.23,1.96,27.74,none,warning
cnc,3.02,51.14,54.51,98.98,1.99,28.31,chatter,warning
cnc,1.48,81.42,52.06,70.01,2.04,35.2,cutting_overload,warning
cnc,1.37,49.09,45.95,59.15,2.27,31.04,cutting_overload,running
cnc,3.87,73.66,58.83,99.48,1.97,24.88,spindle_misalignment,warning
cnc,4.24,57.71,46.81,85.54,1.96,31.73,spindle_misalignment,warning
cnc,4.48,55.46,61.55,95.29,1.91,27.15,spindle_misalignment,warning
cnc,1.1,50.09,48.67,74.44,2.14,33.76,coolant_failure,running
cnc,1.62,30.01,32.87,56.02,1.93,28.59,chatter,running
cnc,5.39,62.46,61.27,93.89,2.2,26.31,spindle_misalignment,fault
cnc,0.78,38.79,37.31,69.65,2.19,27.45,none,running
cnc,2.18,90.76,79.62,88.9,2.19,33.41,cutting_overload,fault
cnc,1.98,44.43,34.33,69.78,1.94,27.15,chatter,running
cnc,2.75,40.29,41.83,87.82,1.95,25.76,chatter,warning
cnc,1.48,89.75,63.83,82.86,1.97,34.85,cutting_overload,warning
cnc,1.35,45.84,51.06,85.19,1.94,38.21,coolant_failure,warning
cnc,3.62,54.47,39.56,70.11,1.99,28.64,spindle_misalignment,warning
cnc,5.1,53.39,55.43,93.64,2.01,26.66,spindle_misalignment,fault
cnc,1.28,77.65,57.31,85.3,2.03,30.97,cutting_overload,running
cnc,1.73,77.61,59.8,72.87,1.93,36.37,cutting_overload,warning
cnc,1.27,55.36,60.54,89.44,1.8,39.31,coolant_failure,warning
cnc,1.23,27.61,27.44,55.88,2.13,29.35,chatter,running
cnc,1.46,86.73,57.74,81.07,2.05,34.81,cutting_overload,warning
cnc,1.4,97.63,67.25,85.42,2.06,36.36,cutting_overload,warning
cnc,1.02,47.08,49.86,75.81,1.89,36.39,coolant_failure,warning
cnc,0.88,47.09,42,79.02,2.01,26.12,none,running
cnc,3.09,50.67,53.82,82.99,2.17,29.42,spindle_misalignment,warning
cnc,2.69,32.82,34.05,55.9,2.01,30.52,spindle_misalignment,warning
cnc,3.05,61.27,54.93,110,2.01,28.82,chatter,warning
cnc,1.73,31.82,32.9,55,2,28.4,chatter,running
cnc,2.67,58.55,45.42,73.73,2.03,27.16,spindle_misalignment,warning
cnc,2.01,63.99,72.65,94.13,1.88,40.69,coolant_failure,fault
cnc,0.71,34.29,31.32,60.63,2.08,27.99,none,running
cnc,1.49,38.06,36.1,70.22,2.07,26.28,chatter,running
cnc,2.19,61.63,56.25,110,2.1,29.24,chatter,warning
cnc,1.46,51.52,39.94,55,2,34.85,cutting_overload,warning
cnc,1.45,59.83,48.54,63.04,1.88,33.35,cutting_overload,running
cnc,2.28,81.62,70.96,93.3,2.02,31.24,cutting_overload,fault
cnc,1.61,45.28,48.74,74.43,2.09,37.87,coolant_failure,warning
cnc,1.01,52.86,50.12,90.66,1.95,26.22,none,running
cnc,4.45,62.94,57.91,88.04,2.14,26.87,spindle_misalignment,warning
cnc,1.41,58.56,70.41,90.98,1.95,40.78,coolant_failure,fault
cnc,1.88,46.04,48.46,88.9,1.85,29.65,chatter,running
cnc,2.12,50.97,50.5,99.34,1.78,25.8,chatter,warning
cnc,1.01,54.28,48.31,84.25,2.01,28.66,none,running
cnc,1.43,47.46,48.71,76.56,1.96,41.14,coolant_failure,fault
cnc,2,55.12,44.27,92.85,2.09,30.86,chatter,warning
cnc,1.59,54.61,75.25,91.86,1.89,40.76,coolant_failure,fault
cnc,3.39,61.42,58.57,110,2.04,27.67,chatter,warning
cnc,1.16,46.09,45.26,84.13,1.96,28.43,none,running
cnc,0.98,44.61,42.04,78.96,2.03,28.67,none,running
cnc,1.99,83.12,68.3,85.58,2.23,34.15,cutting_overload,warning
cnc,1.6,25.91,29.45,57.69,2.24,26.63,chatter,running
cnc,1.16,64.01,52.13,63,2.11,28.52,cutting_overload,running
cnc,0.79,43.31,40.75,71.79,2.04,26.13,none,running
cnc,4.24,50.31,44.31,70.72,2.1,28.8,spindle_misalignment,warning
cnc,2.89,69.5,54.74,98.05,2.07,25.5,chatter,warning
cnc,2.63,49.55,41.93,89.4,1.87,29.12,chatter,warning
cnc,1.28,55.92,53.68,59.28,1.97,37.17,cutting_overload,warning
cnc,3.52,55.31,60.07,92.65,1.81,26.64,spindle_misalignment,warning
cnc,4.17,46.17,51.01,71.41,2.24,26.6,spindle_misalignment,warning
cnc,1.36,52.4,64.89,94.21,2.17,40.99,coolant_failure,fault
cnc,1.24,82.05,68.8,91.81,1.87,34.51,cutting_overload,warning
cnc,0.98,46.82,58.68,82.93,1.82,38.55,coolant_failure,warning
cnc,1.05,52.13,49.82,96.3,2.09,26.5,none,warning
cnc,0.97,51.38,55.93,83.88,1.8,34.73,coolant_failure,warning
cnc,1.56,47.7,43.07,55,2.09,34.69,cutting_overload,warning
cnc,3.62,52.86,57.31,81.91,1.86,27.4,spindle_misalignment,warning
cnc,2.66,92.3,83.75,96.93,1.87,34.89,cutting_overload,fault
cnc,1.37,53.21,64.54,89.15,2.06,34,coolant_failure,warning
cnc,1.1,57.6,46.22,66.5,2.17,35.78,cutting_overload,warning
cnc,2.09,64.04,61.3,110,2.05,28.16,chatter,warning
cnc,2.11,96.11,67.42,84.71,2.09,34.88,cutting_overload,warning
cnc,0.61,27.82,37.27,55,2.09,43.79,coolant_failure,fault
cnc,1.27,27.71,23.81,55,1.93,28.57,chatter,running
cnc,3.62,59.22,45.52,82.39,1.98,30.33,spindle_misalignment,warning
cnc,3.13,61.64,48.74,93.49,2.22,30.57,chatter,warning
cnc,2.53,61.28,57.65,110,2.09,27.72,chatter,warning
cnc,2.74,47.22,50.92,88.98,1.83,28.53,chatter,warning
cnc,2.93,49.68,49.42,97.66,2,28.11,chatter,warning
cnc,2.12,53.68,47.12,80.07,1.8,26.14,chatter,warning
cnc,2.06,49.9,55.9,101.64,2.07,27.85,chatter,warning
cnc,4.3,52.34,47.39,74.08,1.87,25.46,spindle_misalignment,warning
cnc,0.85,42.13,44.66,79.69,2.24,27.77,none,running
cnc,4.23,48.75,59.12,84.24,1.87,27.07,spindle_misalignment,warning
cnc,4.81,61.29,56.95,81.1,1.79,27.04,spindle_misalignment,fault
cnc,3.88,52.95,51.83,84.65,2.03,29.77,spindle_misalignment,warning
cnc,2.72,56.13,55.35,105.94,1.8,26.39,chatter,warning
cnc,1.27,61.63,68.32,85.8,1.88,35.75,coolant_failure,warning
cnc,2.73,47.89,45.23,95.25,2.16,30.59,chatter,warning
cnc,2.86,43.09,42.72,88.92,2.09,26.72,chatter,warning
cnc,2.23,79.37,63.99,77.19,2.09,34.02,cutting_overload,warning
cnc,4.33,57.7,64.49,92.17,1.82,29.04,spindle_misalignment,warning
cnc,2.34,34.23,34.02,57.29,1.81,30.66,spindle_misalignment,warning
cnc,1.87,84.16,61.67,80.83,1.93,28.72,cutting_overload,warning
cnc,3.05,53.33,53.6,93.53,2.15,26.85,chatter,warning
cnc,1.21,49.02,55.16,77,1.99,34.02,coolant_failure,warning
cnc,2.38,43.85,39.82,84.83,2.26,30.85,chatter,warning
cnc,4.59,54.45,49.25,83.09,2.01,25.36,spindle_misalignment,fault
cnc,2.13,36.02,31.82,60.17,2.09,25.91,chatter,warning
cnc,0.72,43.65,31.15,55,2.11,30.25,cutting_overload,running
cnc,3.05,57.52,58.87,92.86,2,27.92,spindle_misalignment,warning
cnc,2.4,58.16,50.32,105.47,2.13,25.92,chatter,warning
cnc,4.57,57.03,44.91,74.59,2.09,28.98,spindle_misalignment,fault
cnc,5.16,56.02,61.66,88.31,1.91,30.57,spindle_misalignment,fault
cnc,2.81,45.44,45.85,77.12,2.03,28.95,spindle_misalignment,warning
cnc,3.48,58.36,57.09,88.88,2.24,30.5,spindle_misalignment,warning
cnc,1.49,79.72,66.2,83.8,1.93,34.72,cutting_overload,warning
cnc,0.84,50.86,49.08,90.99,1.79,26.6,none,running
cnc,1.27,74.72,71.89,80.16,2.05,29.95,cutting_overload,fault
cnc,1.99,26.14,29.81,61.77,2.07,28.08,chatter,running
cnc,1.74,88.56,75.8,90.23,2.01,36.11,cutting_overload,fault
cnc,1.81,82.47,67.12,88.7,1.87,34.83,cutting_overload,warning
cnc,3.75,46.29,41.52,78.97,2.05,28.67,spindle_misalignment,warning
cnc,0.69,29.23,28.02,55.84,2.1,25.78,none,running
cnc,0.73,27.75,31.12,55,1.87,47.29,coolant_failure,fault
cnc,1.79,60.8,59.59,84.49,2.11,40.68,coolant_failure,fault
cnc,4.3,56.56,58.08,91.24,2.17,26.58,spindle_misalignment,warning
cnc,1.15,47.81,48.99,85.4,1.97,25.67,none,running
cnc,0.79,45.23,38.71,71.2,2.04,27.77,none,running
cnc,0.79,36.13,36.4,69.68,2.07,26.7,none,running
cnc,1.61,24.56,28.56,55,2.08,27.59,chatter,running
cnc,0.89,45.62,46.55,83.94,1.94,25.31,none,running
cnc,0.75,49.43,41.02,81.8,1.99,26.62,none,running
cnc,0.9,49.42,46.76,81.32,2.13,28.15,none,running
cnc,2.92,40.77,45.93,70.54,1.99,26.53,spindle_misalignment,warning
cnc,1.85,73.18,65.51,78.8,2.13,35.21,cutting_overload,warning
cnc,2.6,52.27,50.59,99.41,1.88,27.88,chatter,warning
cnc,2.36,38.46,36.41,55,2.01,29.41,spindle_misalignment,warning
cnc,1.04,50.56,46.24,89.98,1.87,26.16,none,running
cnc,3.99,62.3,52.5,97.61,1.98,32.33,spindle_misalignment,warning
cnc,3.5,57.26,51.01,83.49,1.97,29.21,spindle_misalignment,warning
cnc,0.9,47.5,42.35,74.62,1.81,27.5,none,running
cnc,2.96,43.92,50.71,80.95,2.02,29.7,spindle_misalignment,warning
cnc,0.84,44.93,39.82,72.38,2.25,26.29,none,running
cnc,1.71,76.47,70.99,87.38,1.88,32.82,cutting_overload,fault
cnc,2.38,103.45,74.49,88.46,1.95,33.15,cutting_overload,fault
cnc,0.87,24.21,26.32,55,2.19,45.14,cutting_overload,fault
cnc,2.6,43.77,48.16,81.91,2.18,29.23,chatter,warning
cnc,1.39,49.01,56.64,80.75,1.92,37.5,coolant_failure,warning
cnc,1.94,95.53,75.61,82.39,1.89,35.25,cutting_overload,fault
cnc,2.41,51.3,44.65,92.42,2.15,26.03,cutting_overload,warning
cnc,2.23,76.46,60.24,82.39,1.86,32.54,cutting_overload,warning
cnc,2.08,87.8,61.97,74.97,1.86,35.94,cutting_overload,warning
cnc,2.74,57.52,49.47,95.28,2.14,26.49,chatter,warning
cnc,2.16,44.31,48.98,89.57,1.95,29.34,chatter,warning
cnc,0.88,41.91,43.85,78.75,2.23,25.5,none,running
cnc,0.9,50.59,39.99,55,1.99,28.3,cutting_overload,running
cnc,3.09,57.32,57.66,104.71,2.22,28.42,chatter,warning
cnc,3.26,59.71,50.48,110,2.02,27.78,chatter,warning
cnc,1.09,48.71,51.24,72.22,1.96,43.05,coolant_failure,fault
cnc,1.89,29.03,29.52,60.4,1.77,26.21,chatter,running
cnc,0.95,46.84,43.41,72.04,1.83,28.96,none,running
cnc,0.82,42.75,40.46,75.05,2.05,26.59,none,running
cnc,1.42,55.49,55.58,86.43,1.89,35.62,coolant_failure,warning
cnc,0.86,42.21,38.79,78.92,2.03,26.24,none,running
cnc,1.23,49.48,51.51,80.54,1.96,35.94,coolant_failure,warning
cnc,1.36,45.83,47.37,70.38,1.85,35.15,coolant_failure,warning
cnc,1.81,65.29,64.62,91.84,2.26,39.5,cutting_overload,warning
cnc,2.03,36.83,35.65,57.7,2.07,27.51,spindle_misalignment,warning
cnc,2.22,39.41,35.69,67.23,2.17,28.65,chatter,warning
cnc,1.93,33.28,29.95,55.61,2.06,29.53,cutting_overload,running
cnc,1.41,43.73,48.99,70.63,1.95,44.09,coolant_failure,fault
cnc,1.03,48.51,48.37,69.85,2.06,42.44,coolant_failure,fault
cnc,1.36,48.34,52.58,78.07,2.18,37.73,coolant_failure,warning
cnc,2.91,54.37,52.28,105.62,1.99,29.44,chatter,warning
cnc,3.65,61.48,54.72,86.01,2.09,28.3,spindle_misalignment,warning
cnc,1.3,59.39,70.31,92.32,2.11,46.68,coolant_failure,fault
cnc,2.51,59.54,51.82,101.58,1.95,24.67,chatter,warning
cnc,2.09,81.94,67.91,84.74,2,30.75,cutting_overload,warning
cnc,3.58,59.07,55.25,90.56,2.13,29.09,spindle_misalignment,warning
cnc,1.75,56.8,66.29,79.51,2.08,42.09,coolant_failure,fault
cnc,4.32,55.85,52.88,93.32,1.9,31.72,spindle_misalignment,warning
cnc,1.49,54.41,51.07,81.06,1.87,39.48,coolant_failure,warning
cnc,1,49.63,52.93,81.76,2.02,36.25,coolant_failure,warning
cnc,1.15,38.66,30.79,55,1.93,31.55,cutting_overload,running
cnc,3.86,59.13,53.74,92.06,1.84,29.57,spindle_misalignment,warning
cnc,2.25,93.55,76.13,91.98,2,30.97,cutting_overload,fault
cnc,4.18,57.95,57.06,86.42,2.01,29.1,spindle_misalignment,warning
cnc,2.15,52.83,56.47,104.84,2.08,30.08,chatter,warning
cnc,4.93,62.75,58.1,91.72,2.14,25.45,spindle_misalignment,fault
cnc,4.04,55.54,54.74,88.57,1.84,28.27,spindle_misalignment,warning
cnc,2.78,52.63,45.62,89.07,2.12,25.34,chatter,warning
cnc,1.88,85.72,79.65,94.28,2.02,34.06,cutting_overload,fault
cnc,0.92,43.03,49.8,73.39,1.79,39.08,coolant_failure,warning
cnc,1.96,53.1,48.89,103.59,1.87,30,chatter,warning
cnc,1.19,51.9,34.66,55,1.94,32.74,cutting_overload,running
cnc,3.18,46.97,48.32,107.04,2.09,26.85,chatter,warning
cnc,1.58,26.08,24.59,55,1.96,26.86,chatter,running
cnc,3.81,44.21,40.23,73.87,1.9,28.82,spindle_misalignment,warning
cnc,3.25,61.68,52.71,80.67,2.03,29.07,spindle_misalignment,warning
cnc,1.96,46.22,48.04,100.76,2.24,26.19,chatter,warning
cnc,1.02,50.73,50.35,94.08,2.26,26.75,none,warning
cnc,0.92,46.19,43.68,78.11,2.06,27.24,none,running
cnc,3.38,49.55,49.62,83.4,1.82,31.39,spindle_misalignment,warning
cnc,1.18,36.98,48.13,59.04,2.25,43.63,coolant_failure,fault
cnc,2.7,75.25,61.26,90.98,2.16,31.15,cutting_overload,warning
cnc,1.39,48.48,50.2,69.64,1.91,41.21,coolant_failure,fault
cnc,2.28,49.34,48.74,94.77,1.77,26.69,chatter,warning
cnc,1.48,82.09,81.85,90.21,2.07,31.62,cutting_overload,fault
cnc,1.9,29.57,26.62,55,2.17,26.02,spindle_misalignment,running
cnc,1.63,50.04,56.16,78.12,2.07,42.18,coolant_failure,fault
cnc,1.43,53.07,46.34,61.59,1.98,35.03,cutting_overload,warning
cnc,3.27,55.14,56.37,108.92,2.07,27.61,chatter,warning
cnc,0.87,50.87,49.89,84.97,2.04,27.63,none,running
cnc,1.64,57.86,71.84,96.56,1.94,39.37,cutting_overload,fault
cnc,3.88,47.46,48.36,89.53,1.97,30.23,spindle_misalignment,warning
cnc,1.56,87.64,77.07,89.71,1.97,33.45,cutting_overload,fault
cnc,1.16,49.97,48.69,89.49,1.79,27.46,none,running
cnc,3.9,44.73,48.85,80.85,1.96,28.53,spindle_misalignment,warning
cnc,2.81,57.84,54.44,105.35,1.86,25.06,chatter,warning
cnc,0.7,33.55,28.96,55,2,26.29,none,running
cnc,3,59.6,50.94,102.14,2,27.28,chatter,warning
cnc,1.71,42.79,36.63,70.02,2.14,25.56,chatter,running
cnc,1.73,68.8,54.19,73.43,1.85,29.83,cutting_overload,running
cnc,4,70.43,63.43,99.6,2.04,26.29,spindle_misalignment,warning
cnc,0.94,44.07,38.53,70.75,2.04,25.54,none,running
cnc,1.2,59.95,41.09,60.33,2.19,35.11,cutting_overload,warning
cnc,0.76,41.63,37.09,71.16,2.13,25.54,none,running
cnc,1.17,50.93,59.62,76.94,2.13,39.09,coolant_failure,warning
cnc,1.91,38.03,30.19,55,1.94,30.19,spindle_misalignment,running
cnc,2.72,53.43,38.95,84.86,2.04,28.97,chatter,warning
cnc,2.63,43.93,44.93,81.89,1.85,28.75,chatter,warning
cnc,1.11,35.88,38.39,55,2.19,36.74,coolant_failure,warning
cnc,2.27,50.43,48.65,94.23,2.23,29.16,chatter,warning
cnc,3.78,44.19,44.51,74.01,1.91,26.3,spindle_misalignment,warning
cnc,1.42,66.52,68.4,96.52,2.14,39.11,coolant_failure,warning
cnc,2.39,35.13,38.42,64.02,2.02,30.39,spindle_misalignment,warning
cnc,1.47,56.99,57.78,94.94,1.88,40.25,coolant_failure,fault
cnc,1.61,58.69,64.89,95,2,38.18,coolant_failure,warning
cnc,0.78,34.64,34.24,55,2.2,41.23,coolant_failure,fault
cnc,0.97,53.2,52.89,85.94,2.09,28.16,none,running
cnc,0.99,54.42,50.04,88.33,2.05,27.45,none,running
cnc,1.89,51.23,46.06,93.43,2.12,28.49,chatter,warning
cnc,1.89,58.98,73.26,91.76,2.14,44.6,coolant_failure,fault
cnc,1.88,91.43,53.62,80.6,1.98,33.54,cutting_overload,warning
cnc,0.85,24.82,27.39,55,2.22,45.4,coolant_failure,fault
cnc,3.25,54,50.37,78.29,1.75,29.31,spindle_misalignment,warning
cnc,2.63,65.91,63.43,104.19,1.9,26.96,chatter,warning
cnc,1.38,79.64,60.82,73.56,2.07,32.97,cutting_overload,warning
cnc,0.84,52.16,45.35,86.2,1.93,27.43,none,running
cnc,3.42,57.26,50.55,76.37,1.99,27.6,spindle_misalignment,warning
cnc,1.74,27.39,23.63,55,2.15,25.95,spindle_misalignment,running
cnc,0.85,41.68,39.48,71.39,1.93,27.58,none,running
cnc,5.15,70.62,57.53,95.97,1.84,25.21,spindle_misalignment,fault
cnc,1.18,28.12,22.16,55,1.86,27.1,chatter,running
cnc,1.35,70.34,63.03,75.59,1.95,37.46,cutting_overload,warning
cnc,1.41,48.11,50.85,81.15,2.16,35.17,coolant_failure,warning
cnc,1.69,40.39,37.41,71.06,1.92,27.03,chatter,running
cnc,1.54,58.84,61,87.42,2.11,34.04,coolant_failure,warning
cnc,1.65,58.68,60.13,97.25,1.96,35.1,coolant_failure,warning
cnc,2.24,79.28,78.69,89.42,2.2,31.21,cutting_overload,fault
cnc,1.8,101.43,66.28,91.14,2.19,33.16,cutting_overload,warning
cnc,1.39,32.09,32.55,61.47,2.08,25.87,chatter,running
cnc,4.11,52.08,51.23,95.5,1.99,28.37,spindle_misalignment,warning
cnc,2.44,32.21,24.06,55,1.86,27.19,spindle_misalignment,warning
cnc,1.1,56.45,61.99,91.15,1.79,40.88,coolant_failure,fault
cnc,1.5,41.74,47.18,73.1,2.09,34.95,coolant_failure,warning
cnc,3.9,67.58,55.41,89.84,1.82,27.94,spindle_misalignment,warning
cnc,1.54,99.03,73.49,94.07,1.99,37.2,cutting_overload,fault
cnc,2.03,101.33,70.58,95.58,2.15,31.12,cutting_overload,fault
cnc,1.01,50.61,48.05,88.54,1.86,29.33,none,running
cnc,0.49,21.79,21.92,55,2.09,27.09,none,running
cnc,0.91,42.33,44.04,81.75,1.95,26.43,none,running
cnc,1.56,52.34,57.76,83.86,2.2,37.49,coolant_failure,warning
cnc,3.12,49.13,48.75,78.56,1.85,28.46,spindle_misalignment,warning
cnc,1.41,60.98,67.05,97.04,2.17,43.5,coolant_failure,fault
cnc,1.37,77.15,62.81,75.16,2.15,30.78,cutting_overload,warning
cnc,1.68,62.97,62.4,90.35,1.94,42.31,coolant_failure,fault
cnc,4.59,57.11,46.66,79.75,1.85,24.92,spindle_misalignment,fault
cnc,0.94,49.75,45.29,87.74,1.9,25.33,none,running
cnc,1.83,71.96,53.32,81.66,2.01,30.34,cutting_overload,running
cnc,2.65,49.2,50.48,105.2,1.89,28.2,chatter,warning
